Datetime,NEM NNSW SOLAR,NEM TAS SOLAR,NEM SQ WIND,NEM GG SOLAR,NEM VIC SOLAR,NEM CNQ WIND,NEM SNSW SOLAR,NEM VIC WIND,NEM SNW WIND,NEM TAS WIND,NEM CNSW SOLAR,NEM NNSW WIND,NEM SNSW WIND,NEM SNW SOLAR,NEM SA SOLAR,NEM SQ SOLAR,NEM SA WIND,NEM CNQ SOLAR,NEM GG WIND,NEM CNSW WIND,C&I NNSW SOLAR,C&I TAS SOLAR,C&I SQ WIND,C&I GG SOLAR,C&I VIC SOLAR,C&I CNQ WIND,C&I SNSW SOLAR,C&I VIC WIND,C&I SNW WIND,C&I TAS WIND,C&I CNSW SOLAR,C&I NNSW WIND,C&I SNSW WIND,C&I SNW SOLAR,C&I SA SOLAR,C&I SQ SOLAR,C&I SA WIND,C&I CNQ SOLAR,C&I GG WIND,C&I CNSW WIND
16/2/40 13:00,0.792,1,0.373,0.111,0.979,0.208,1,0.261,0.332,0.917,0.838,0.067,0.131,0.975,0.995,0.726,0.304,0.355,0.684,0.067,0.792,1,0.373,0.111,0.979,0.208,1,0.261,0.332,0.917,0.838,0.067,0.131,0.975,0.995,0.726,0.304,0.355,0.684,0.067
16/2/40 14:00,0.731,1,0.519,0.134,0.988,0.16,1,0.226,0.487,0.87,0.765,0.08,0.135,0.967,0.999,0.72,0.248,0.377,0.719,0.141,0.731,1,0.519,0.134,0.988,0.16,1,0.226,0.487,0.87,0.765,0.08,0.135,0.967,0.999,0.72,0.248,0.377,0.719,0.141
16/2/40 15:00,0.521,1,0.603,0.165,1,0.18,1,0.192,0.652,0.957,0.718,0.218,0.176,0.991,1,0.753,0.226,0.131,0.75,0.375,0.521,1,0.603,0.165,1,0.18,1,0.192,0.652,0.957,0.718,0.218,0.176,0.991,1,0.753,0.226,0.131,0.75,0.375
16/2/40 16:00,0.625,1,0.502,0.078,0.99,0.18,0.999,0.184,0.72,0.943,0.709,0.425,0.251,1,0.997,0.6,0.235,0.047,0.743,0.744,0.625,1,0.502,0.078,0.99,0.18,0.999,0.184,0.72,0.943,0.709,0.425,0.251,1,0.997,0.6,0.235,0.047,0.743,0.744
16/2/40 17:00,0.334,0.752,0.503,0.038,0.735,0.261,0.727,0.183,0.714,0.939,0.41,0.8,0.333,0.706,0.94,0.252,0.23,0.02,0.672,0.928,0.334,0.752,0.503,0.038,0.735,0.261,0.727,0.183,0.714,0.939,0.41,0.8,0.333,0.706,0.94,0.252,0.23,0.02,0.672,0.928
16/2/40 18:00,0.041,0.261,0.589,0.009,0.273,0.266,0.24,0.236,0.856,0.91,0.05,0.876,0.359,0.065,0.371,0.027,0.225,0.003,0.742,0.925,0.041,0.261,0.589,0.009,0.273,0.266,0.24,0.236,0.856,0.91,0.05,0.876,0.359,0.065,0.371,0.027,0.225,0.003,0.742,0.925
16/2/40 19:00,0,0,0.684,0,0.001,0.344,0,0.246,0.915,0.927,0,0.874,0.321,0,0.025,0,0.328,0,0.821,0.829,0,0,0.684,0,0.001,0.344,0,0.246,0.915,0.927,0,0.874,0.321,0,0.025,0,0.328,0,0.821,0.829
16/2/40 20:00,0,0,0.777,0,0,0.378,0,0.176,0.896,0.899,0,0.927,0.235,0,0,0,0.576,0,0.854,0.933,0,0,0.777,0,0,0.378,0,0.176,0.896,0.899,0,0.927,0.235,0,0,0,0.576,0,0.854,0.933
16/2/40 21:00,0,0,0.829,0,0,0.392,0,0.223,0.902,0.948,0,0.927,0.327,0,0,0,0.819,0,0.899,0.889,0,0,0.829,0,0,0.392,0,0.223,0.902,0.948,0,0.927,0.327,0,0,0,0.819,0,0.899,0.889
16/2/40 22:00,0,0,0.826,0,0,0.497,0,0.337,0.922,0.943,0,0.938,0.725,0,0,0,0.811,0,0.852,0.952,0,0,0.826,0,0,0.497,0,0.337,0.922,0.943,0,0.938,0.725,0,0,0,0.811,0,0.852,0.952
16/2/40 23:00,0,0,0.81,0,0,0.641,0,0.565,0.871,0.946,0,0.903,0.771,0,0,0,0.813,0,0.712,0.929,0,0,0.81,0,0,0.641,0,0.565,0.871,0.946,0,0.903,0.771,0,0,0,0.813,0,0.712,0.929
17/2/40 0:00,0,0,0.737,0,0,0.655,0,0.68,0.819,0.957,0,0.88,0.714,0,0,0,0.824,0,0.642,0.933,0,0,0.737,0,0,0.655,0,0.68,0.819,0.957,0,0.88,0.714,0,0,0,0.824,0,0.642,0.933
17/2/40 1:00,0,0,0.587,0,0,0.684,0,0.837,0.776,0.944,0,0.9,0.763,0,0,0,0.837,0,0.437,0.938,0,0,0.587,0,0,0.684,0,0.837,0.776,0.944,0,0.9,0.763,0,0,0,0.837,0,0.437,0.938
17/2/40 2:00,0,0,0.491,0,0,0.528,0,0.857,0.803,0.949,0,0.865,0.746,0,0,0,0.846,0,0.224,0.899,0,0,0.491,0,0,0.528,0,0.857,0.803,0.949,0,0.865,0.746,0,0,0,0.846,0,0.224,0.899
17/2/40 3:00,0,0,0.372,0,0,0.306,0,0.838,0.767,0.959,0,0.873,0.727,0,0,0,0.834,0,0.206,0.925,0,0,0.372,0,0,0.306,0,0.838,0.767,0.959,0,0.873,0.727,0,0,0,0.834,0,0.206,0.925
17/2/40 4:00,0,0,0.314,0,0,0.171,0,0.831,0.791,0.961,0,0.817,0.712,0,0,0,0.795,0,0.223,0.918,0,0,0.314,0,0,0.171,0,0.831,0.791,0.961,0,0.817,0.712,0,0,0,0.795,0,0.223,0.918
17/2/40 5:00,0,0,0.265,0,0,0.102,0,0.867,0.79,0.958,0,0.718,0.625,0,0,0.001,0.818,0,0.121,0.912,0,0,0.265,0,0,0.102,0,0.867,0.79,0.958,0,0.718,0.625,0,0,0.001,0.818,0,0.121,0.912
17/2/40 6:00,0.262,0.193,0.208,0.005,0.064,0.074,0.124,0.843,0.695,0.939,0.237,0.467,0.54,0.251,0.027,0.123,0.76,0.007,0.066,0.856,0.262,0.193,0.208,0.005,0.064,0.074,0.124,0.843,0.695,0.939,0.237,0.467,0.54,0.251,0.027,0.123,0.76,0.007,0.066,0.856
17/2/40 7:00,0.731,0.533,0.162,0.021,0.499,0.055,0.602,0.91,0.509,0.936,0.579,0.286,0.574,0.738,0.438,0.472,0.61,0.019,0.025,0.723,0.731,0.533,0.162,0.021,0.499,0.055,0.602,0.91,0.509,0.936,0.579,0.286,0.574,0.738,0.438,0.472,0.61,0.019,0.025,0.723
17/2/40 8:00,0.997,0.696,0.164,0.03,1,0.051,0.995,0.89,0.347,0.911,0.75,0.104,0.462,1,0.972,0.686,0.332,0.024,0.026,0.442,0.997,0.696,0.164,0.03,1,0.051,0.995,0.89,0.347,0.911,0.75,0.104,0.462,1,0.972,0.686,0.332,0.024,0.026,0.442
17/2/40 9:00,1,0.777,0.134,0.098,1,0.096,1,0.777,0.224,0.92,0.828,0.063,0.318,1,1,0.567,0.234,0.206,0.057,0.201,1,0.777,0.134,0.098,1,0.096,1,0.777,0.224,0.92,0.828,0.063,0.318,1,1,0.567,0.234,0.206,0.057,0.201
17/2/40 10:00,0.989,0.848,0.094,0.047,1,0.135,1,0.708,0.176,0.88,0.806,0.034,0.218,1,1,0.606,0.198,0.152,0.099,0.147,0.989,0.848,0.094,0.047,1,0.135,1,0.708,0.176,0.88,0.806,0.034,0.218,1,1,0.606,0.198,0.152,0.099,0.147
17/2/40 11:00,0.962,0.864,0.092,0.133,0.995,0.147,0.994,0.593,0.117,0.895,0.783,0.012,0.183,0.858,0.975,0.676,0.158,0.089,0.09,0.096,0.962,0.864,0.092,0.133,0.995,0.147,0.994,0.593,0.117,0.895,0.783,0.012,0.183,0.858,0.975,0.676,0.158,0.089,0.09,0.096
17/2/40 12:00,0.915,0.944,0.119,0.35,0.978,0.097,0.953,0.519,0.096,0.889,0.792,0.016,0.127,0.777,0.813,0.696,0.165,0.149,0.082,0.054,0.915,0.944,0.119,0.35,0.978,0.097,0.953,0.519,0.096,0.889,0.792,0.016,0.127,0.777,0.813,0.696,0.165,0.149,0.082,0.054
17/2/40 13:00,0.875,0.941,0.221,0.412,0.98,0.306,0.895,0.439,0.08,0.817,0.798,0.024,0.076,0.872,0.568,0.629,0.198,0.071,0.055,0.058,0.875,0.941,0.221,0.412,0.98,0.306,0.895,0.439,0.08,0.817,0.798,0.024,0.076,0.872,0.568,0.629,0.198,0.071,0.055,0.058
17/2/40 14:00,0.648,0.998,0.27,0.168,0.984,0.25,0.913,0.363,0.07,0.802,0.856,0.038,0.043,0.916,0.639,0.598,0.218,0.093,0.071,0.06,0.648,0.998,0.27,0.168,0.984,0.25,0.913,0.363,0.07,0.802,0.856,0.038,0.043,0.916,0.639,0.598,0.218,0.093,0.071,0.06
17/2/40 15:00,0.886,1,0.261,0.117,0.988,0.198,0.946,0.296,0.04,0.811,0.8,0.039,0.024,0.929,0.378,0.375,0.182,0.055,0.083,0.052,0.886,1,0.261,0.117,0.988,0.198,0.946,0.296,0.04,0.811,0.8,0.039,0.024,0.929,0.378,0.375,0.182,0.055,0.083,0.052
17/2/40 16:00,0.793,1,0.299,0.094,0.85,0.084,0.933,0.276,0.014,0.83,0.76,0.029,0.022,0.843,0.324,0.198,0.045,0.031,0.112,0.057,0.793,1,0.299,0.094,0.85,0.084,0.933,0.276,0.014,0.83,0.76,0.029,0.022,0.843,0.324,0.198,0.045,0.031,0.112,0.057
17/2/40 17:00,0.392,0.741,0.645,0.047,0.364,0.07,0.67,0.236,0.004,0.803,0.452,0.063,0.015,0.613,0.142,0.125,0.045,0.012,0.206,0.092,0.392,0.741,0.645,0.047,0.364,0.07,0.67,0.236,0.004,0.803,0.452,0.063,0.015,0.613,0.142,0.125,0.045,0.012,0.206,0.092
17/2/40 18:00,0.04,0.199,0.834,0.01,0.117,0.068,0.209,0.234,0.007,0.842,0.055,0.318,0.012,0.062,0.031,0.009,0.378,0.006,0.325,0.221,0.04,0.199,0.834,0.01,0.117,0.068,0.209,0.234,0.007,0.842,0.055,0.318,0.012,0.062,0.031,0.009,0.378,0.006,0.325,0.221
17/2/40 19:00,0,0,0.855,0,0,0.03,0,0.289,0.011,0.904,0,0.642,0.019,0,0.003,0,0.668,0,0.343,0.614,0,0,0.855,0,0,0.03,0,0.289,0.011,0.904,0,0.642,0.019,0,0.003,0,0.668,0,0.343,0.614
17/2/40 20:00,0,0,0.828,0,0,0.011,0,0.362,0.012,0.949,0,0.73,0.014,0,0,0,0.629,0,0.363,0.755,0,0,0.828,0,0,0.011,0,0.362,0.012,0.949,0,0.73,0.014,0,0,0,0.629,0,0.363,0.755
17/2/40 21:00,0,0,0.844,0,0,0.001,0,0.517,0.032,0.945,0,0.706,0.06,0,0,0,0.388,0,0.385,0.861,0,0,0.844,0,0,0.001,0,0.517,0.032,0.945,0,0.706,0.06,0,0,0,0.388,0,0.385,0.861
17/2/40 22:00,0,0,0.831,0,0,0.005,0,0.73,0.053,0.945,0,0.561,0.123,0,0,0,0.201,0,0.343,0.826,0,0,0.831,0,0,0.005,0,0.73,0.053,0.945,0,0.561,0.123,0,0,0,0.201,0,0.343,0.826
17/2/40 23:00,0,0,0.637,0,0,0.001,0,0.818,0.412,0.949,0,0.383,0.18,0,0,0,0.155,0,0.254,0.899,0,0,0.637,0,0,0.001,0,0.818,0.412,0.949,0,0.383,0.18,0,0,0,0.155,0,0.254,0.899
18/2/40 0:00,0,0,0.422,0,0,0.002,0,0.873,0.562,0.946,0,0.347,0.208,0,0,0,0.211,0,0.208,0.885,0,0,0.422,0,0,0.002,0,0.873,0.562,0.946,0,0.347,0.208,0,0,0,0.211,0,0.208,0.885
18/2/40 1:00,0,0,0.37,0,0,0.003,0,0.859,0.609,0.931,0,0.293,0.18,0,0,0,0.249,0,0.136,0.91,0,0,0.37,0,0,0.003,0,0.859,0.609,0.931,0,0.293,0.18,0,0,0,0.249,0,0.136,0.91
18/2/40 2:00,0,0,0.28,0,0,0.005,0,0.543,0.656,0.909,0,0.331,0.236,0,0,0,0.409,0,0.072,0.86,0,0,0.28,0,0,0.005,0,0.543,0.656,0.909,0,0.331,0.236,0,0,0,0.409,0,0.072,0.86
18/2/40 3:00,0,0,0.258,0,0,0.001,0,0.377,0.604,0.93,0,0.3,0.335,0,0,0,0.407,0,0.082,0.766,0,0,0.258,0,0,0.001,0,0.377,0.604,0.93,0,0.3,0.335,0,0,0,0.407,0,0.082,0.766
18/2/40 4:00,0,0,0.176,0,0,0.002,0,0.552,0.555,0.911,0,0.198,0.395,0,0,0,0.354,0,0.115,0.566,0,0,0.176,0,0,0.002,0,0.552,0.555,0.911,0,0.198,0.395,0,0,0,0.354,0,0.115,0.566
18/2/40 5:00,0,0,0.084,0,0,0.002,0,0.577,0.497,0.89,0,0.141,0.434,0,0,0,0.349,0,0.117,0.325,0,0,0.084,0,0,0.002,0,0.577,0.497,0.89,0,0.141,0.434,0,0,0,0.349,0,0.117,0.325
18/2/40 6:00,0.26,0.253,0.016,0.029,0.026,0.001,0.103,0.546,0.464,0.917,0.236,0.146,0.492,0.235,0.019,0.184,0.511,0.008,0.067,0.14,0.26,0.253,0.016,0.029,0.026,0.001,0.103,0.546,0.464,0.917,0.236,0.146,0.492,0.235,0.019,0.184,0.511,0.008,0.067,0.14
18/2/40 7:00,0.724,0.667,0.003,0.147,0.241,0.007,0.574,0.605,0.315,0.876,0.651,0.085,0.379,0.715,0.404,0.692,0.397,0.046,0.046,0.044,0.724,0.667,0.003,0.147,0.241,0.007,0.574,0.605,0.315,0.876,0.651,0.085,0.379,0.715,0.404,0.692,0.397,0.046,0.046,0.044
18/2/40 8:00,0.989,0.99,0.002,0.12,0.77,0.013,0.921,0.287,0.172,0.661,0.911,0.034,0.194,0.996,0.788,0.933,0.227,0.072,0.043,0.008,0.989,0.99,0.002,0.12,0.77,0.013,0.921,0.287,0.172,0.661,0.911,0.034,0.194,0.996,0.788,0.933,0.227,0.072,0.043,0.008
18/2/40 9:00,0.993,0.953,0.012,0.164,0.595,0.001,0.816,0.166,0.141,0.709,0.92,0.024,0.165,1,0.941,0.953,0.181,0.088,0.025,0.004,0.993,0.953,0.012,0.164,0.595,0.001,0.816,0.166,0.141,0.709,0.92,0.024,0.165,1,0.941,0.953,0.181,0.088,0.025,0.004
18/2/40 10:00,0.987,0.942,0.024,0.232,0.715,0.005,0.84,0.134,0.093,0.693,0.893,0.009,0.093,0.972,0.933,0.785,0.187,0.167,0.01,0.011,0.987,0.942,0.024,0.232,0.715,0.005,0.84,0.134,0.093,0.693,0.893,0.009,0.093,0.972,0.933,0.785,0.187,0.167,0.01,0.011
18/2/40 11:00,0.979,0.846,0.023,0.433,0.796,0.017,0.83,0.144,0.087,0.545,0.877,0.016,0.065,0.938,0.928,0.822,0.246,0.321,0.013,0.048,0.979,0.846,0.023,0.433,0.796,0.017,0.83,0.144,0.087,0.545,0.877,0.016,0.065,0.938,0.928,0.822,0.246,0.321,0.013,0.048
18/2/40 12:00,0.967,0.718,0.037,0.179,0.793,0.01,0.736,0.112,0.07,0.491,0.929,0.023,0.054,0.826,0.771,0.749,0.261,0.139,0.029,0.084,0.967,0.718,0.037,0.179,0.793,0.01,0.736,0.112,0.07,0.491,0.929,0.023,0.054,0.826,0.771,0.749,0.261,0.139,0.029,0.084
18/2/40 13:00,0.895,0.695,0.058,0.076,0.735,0.012,0.596,0.078,0.049,0.562,0.919,0.019,0.041,0.788,0.907,0.691,0.2,0.243,0.081,0.105,0.895,0.695,0.058,0.076,0.735,0.012,0.596,0.078,0.049,0.562,0.919,0.019,0.041,0.788,0.907,0.691,0.2,0.243,0.081,0.105
18/2/40 14:00,0.912,0.506,0.076,0.088,0.843,0.004,0.631,0.228,0.032,0.504,0.92,0.028,0.039,0.855,0.855,0.444,0.154,0.242,0.141,0.125,0.912,0.506,0.076,0.088,0.843,0.004,0.631,0.228,0.032,0.504,0.92,0.028,0.039,0.855,0.855,0.444,0.154,0.242,0.141,0.125
18/2/40 15:00,0.705,0.546,0.072,0.064,0.728,0.001,0.7,0.196,0.009,0.177,0.885,0.038,0.049,0.927,0.867,0.332,0.131,0.105,0.144,0.116,0.705,0.546,0.072,0.064,0.728,0.001,0.7,0.196,0.009,0.177,0.885,0.038,0.049,0.927,0.867,0.332,0.131,0.105,0.144,0.116
18/2/40 16:00,0.737,0.555,0.052,0.102,0.5,0.024,0.749,0.301,0.004,0.035,0.871,0.097,0.041,0.883,0.889,0.333,0.132,0.063,0.098,0.082,0.737,0.555,0.052,0.102,0.5,0.024,0.749,0.301,0.004,0.035,0.871,0.097,0.041,0.883,0.889,0.333,0.132,0.063,0.098,0.082
18/2/40 17:00,0.326,0.375,0.033,0.099,0.497,0.106,0.33,0.219,0.002,0.041,0.467,0.273,0.027,0.632,0.727,0.232,0.113,0.045,0.066,0.061,0.326,0.375,0.033,0.099,0.497,0.106,0.33,0.219,0.002,0.041,0.467,0.273,0.027,0.632,0.727,0.232,0.113,0.045,0.066,0.061
18/2/40 18:00,0.036,0.063,0.278,0.043,0.188,0.294,0.074,0.186,0.002,0.014,0.053,0.675,0.026,0.055,0.264,0.014,0.084,0.008,0.041,0.057,0.036,0.063,0.278,0.043,0.188,0.294,0.074,0.186,0.002,0.014,0.053,0.675,0.026,0.055,0.264,0.014,0.084,0.008,0.041,0.057
18/2/40 19:00,0,0,0.753,0,0,0.255,0,0.381,0.002,0.025,0,0.798,0.016,0,0.012,0,0.065,0,0.008,0.531,0,0,0.753,0,0,0.255,0,0.381,0.002,0.025,0,0.798,0.016,0,0.012,0,0.065,0,0.008,0.531
18/2/40 20:00,0,0,0.51,0,0,0.137,0,0.503,0.002,0.039,0,0.736,0.019,0,0,0,0.015,0,0.007,0.792,0,0,0.51,0,0,0.137,0,0.503,0.002,0.039,0,0.736,0.019,0,0,0,0.015,0,0.007,0.792
18/2/40 21:00,0,0,0.239,0,0,0.062,0,0.393,0.013,0.036,0,0.602,0.053,0,0,0,0.173,0,0.013,0.804,0,0,0.239,0,0,0.062,0,0.393,0.013,0.036,0,0.602,0.053,0,0,0,0.173,0,0.013,0.804
18/2/40 22:00,0,0,0.195,0,0,0.085,0,0.315,0.367,0.051,0,0.639,0.359,0,0,0,0.432,0,0.021,0.858,0,0,0.195,0,0,0.085,0,0.315,0.367,0.051,0,0.639,0.359,0,0,0,0.432,0,0.021,0.858
18/2/40 23:00,0,0,0.211,0,0,0.105,0,0.283,0.657,0.173,0,0.595,0.499,0,0,0,0.401,0,0.03,0.85,0,0,0.211,0,0,0.105,0,0.283,0.657,0.173,0,0.595,0.499,0,0,0,0.401,0,0.03,0.85
19/2/40 0:00,0,0,0.168,0,0,0.172,0,0.276,0.681,0.475,0,0.515,0.308,0,0,0,0.404,0,0.016,0.836,0,0,0.168,0,0,0.172,0,0.276,0.681,0.475,0,0.515,0.308,0,0,0,0.404,0,0.016,0.836
19/2/40 1:00,0,0,0.119,0,0,0.17,0,0.242,0.678,0.708,0,0.511,0.078,0,0,0,0.419,0,0.033,0.834,0,0,0.119,0,0,0.17,0,0.242,0.678,0.708,0,0.511,0.078,0,0,0,0.419,0,0.033,0.834
19/2/40 2:00,0,0,0.072,0,0,0.151,0,0.202,0.671,0.736,0,0.417,0.004,0,0,0,0.406,0,0.021,0.772,0,0,0.072,0,0,0.151,0,0.202,0.671,0.736,0,0.417,0.004,0,0,0,0.406,0,0.021,0.772
19/2/40 3:00,0,0,0.037,0,0,0.135,0,0.167,0.589,0.71,0,0.363,0.064,0,0,0,0.289,0,0.024,0.794,0,0,0.037,0,0,0.135,0,0.167,0.589,0.71,0,0.363,0.064,0,0,0,0.289,0,0.024,0.794
19/2/40 4:00,0,0,0.032,0,0,0.098,0,0.137,0.446,0.748,0,0.315,0.161,0,0,0,0.194,0,0.06,0.707,0,0,0.032,0,0,0.098,0,0.137,0.446,0.748,0,0.315,0.161,0,0,0,0.194,0,0.06,0.707
19/2/40 5:00,0,0,0.01,0,0,0.057,0,0.11,0.44,0.766,0,0.349,0.096,0,0,0.001,0.199,0,0.131,0.597,0,0,0.01,0,0,0.057,0,0.11,0.44,0.766,0,0.349,0.096,0,0,0.001,0.199,0,0.131,0.597
19/2/40 6:00,0.257,0.192,0.002,0.05,0.03,0.041,0.057,0.106,0.431,0.68,0.256,0.369,0.071,0.122,0.026,0.255,0.155,0.057,0.146,0.327,0.257,0.192,0.002,0.05,0.03,0.041,0.057,0.106,0.431,0.68,0.256,0.369,0.071,0.122,0.026,0.255,0.155,0.057,0.146,0.327
19/2/40 7:00,0.71,0.635,0.002,0.345,0.16,0.033,0.362,0.099,0.296,0.463,0.725,0.207,0.046,0.169,0.375,0.752,0.073,0.249,0.137,0.1,0.71,0.635,0.002,0.345,0.16,0.033,0.362,0.099,0.296,0.463,0.725,0.207,0.046,0.169,0.375,0.752,0.073,0.249,0.137,0.1
19/2/40 8:00,0.973,0.93,0.002,0.472,0.359,0.013,0.473,0.14,0.232,0.337,0.993,0.088,0.005,0.802,0.962,0.993,0.042,0.683,0.092,0.014,0.973,0.93,0.002,0.472,0.359,0.013,0.473,0.14,0.232,0.337,0.993,0.088,0.005,0.802,0.962,0.993,0.042,0.683,0.092,0.014
19/2/40 9:00,0.992,1,0.004,0.386,0.628,0.008,0.813,0.135,0.193,0.32,0.998,0.046,0.001,0.974,0.989,1,0.061,0.93,0.067,0.004,0.992,1,0.004,0.386,0.628,0.008,0.813,0.135,0.193,0.32,0.998,0.046,0.001,0.974,0.989,1,0.061,0.93,0.067,0.004
19/2/40 10:00,0.985,0.967,0.031,0.364,0.598,0.005,0.844,0.162,0.147,0.333,0.981,0.018,0.034,0.936,1,0.999,0.076,0.926,0.05,0.003,0.985,0.967,0.031,0.364,0.598,0.005,0.844,0.162,0.147,0.333,0.981,0.018,0.034,0.936,1,0.999,0.076,0.926,0.05,0.003
19/2/40 11:00,0.957,0.905,0.088,0.365,0.592,0.002,0.838,0.179,0.099,0.252,0.982,0.004,0.194,0.911,0.999,0.968,0.082,0.742,0.049,0.035,0.957,0.905,0.088,0.365,0.592,0.002,0.838,0.179,0.099,0.252,0.982,0.004,0.194,0.911,0.999,0.968,0.082,0.742,0.049,0.035
19/2/40 12:00,0.917,0.958,0.121,0.347,0.69,0.034,0.841,0.153,0.071,0.062,0.963,0.08,0.196,0.947,1,0.974,0.099,0.909,0.085,0.087,0.917,0.958,0.121,0.347,0.69,0.034,0.841,0.153,0.071,0.062,0.963,0.08,0.196,0.947,1,0.974,0.099,0.909,0.085,0.087
19/2/40 13:00,0.969,0.982,0.162,0.16,0.719,0.077,0.793,0.106,0.035,0.003,0.951,0.157,0.165,0.939,1,0.976,0.113,0.885,0.062,0.093,0.969,0.982,0.162,0.16,0.719,0.077,0.793,0.106,0.035,0.003,0.951,0.157,0.165,0.939,1,0.976,0.113,0.885,0.062,0.093
19/2/40 14:00,0.996,0.957,0.284,0.434,0.796,0.084,0.695,0.074,0.015,0.027,0.944,0.191,0.174,0.943,0.977,0.972,0.165,0.801,0.027,0.119,0.996,0.957,0.284,0.434,0.796,0.084,0.695,0.074,0.015,0.027,0.944,0.191,0.174,0.943,0.977,0.972,0.165,0.801,0.027,0.119
19/2/40 15:00,0.975,0.797,0.389,0.239,0.922,0.063,0.555,0.209,0.027,0.23,0.876,0.252,0.2,0.929,0.974,0.986,0.163,0.498,0.031,0.164,0.975,0.797,0.389,0.239,0.922,0.063,0.555,0.209,0.027,0.23,0.876,0.252,0.2,0.929,0.974,0.986,0.163,0.498,0.031,0.164
19/2/40 16:00,0.935,0.623,0.33,0.097,1,0.042,0.667,0.408,0.042,0.379,0.832,0.111,0.282,0.723,0.998,0.933,0.147,0.173,0.03,0.216,0.935,0.623,0.33,0.097,1,0.042,0.667,0.408,0.042,0.379,0.832,0.111,0.282,0.723,0.998,0.933,0.147,0.173,0.03,0.216
19/2/40 17:00,0.448,0.393,0.26,0.046,0.758,0.031,0.46,0.648,0.067,0.308,0.447,0.048,0.247,0.096,0.961,0.427,0.142,0.083,0.018,0.232,0.448,0.393,0.26,0.046,0.758,0.031,0.46,0.648,0.067,0.308,0.447,0.048,0.247,0.096,0.961,0.427,0.142,0.083,0.018,0.232
19/2/40 18:00,0.051,0.044,0.352,0.029,0.265,0.018,0.16,0.569,0.092,0.261,0.055,0.046,0.23,0.025,0.301,0.028,0.394,0.032,0.009,0.258,0.051,0.044,0.352,0.029,0.265,0.018,0.16,0.569,0.092,0.261,0.055,0.046,0.23,0.025,0.301,0.028,0.394,0.032,0.009,0.258
19/2/40 19:00,0,0,0.255,0,0.001,0.034,0,0.495,0.132,0.139,0,0.043,0.262,0,0.021,0,0.652,0,0.007,0.307,0,0,0.255,0,0.001,0.034,0,0.495,0.132,0.139,0,0.043,0.262,0,0.021,0,0.652,0,0.007,0.307
19/2/40 20:00,0,0,0.078,0,0,0.066,0,0.452,0.073,0.123,0,0.234,0.43,0,0,0,0.643,0,0.003,0.189,0,0,0.078,0,0,0.066,0,0.452,0.073,0.123,0,0.234,0.43,0,0,0,0.643,0,0.003,0.189
19/2/40 21:00,0,0,0.084,0,0,0.118,0,0.407,0.105,0.191,0,0.289,0.499,0,0,0,0.503,0,0.005,0.459,0,0,0.084,0,0,0.118,0,0.407,0.105,0.191,0,0.289,0.499,0,0,0,0.503,0,0.005,0.459
19/2/40 22:00,0,0,0.388,0,0,0.184,0,0.326,0.092,0.253,0,0.315,0.526,0,0,0,0.448,0,0.005,0.409,0,0,0.388,0,0,0.184,0,0.326,0.092,0.253,0,0.315,0.526,0,0,0,0.448,0,0.005,0.409
19/2/40 23:00,0,0,0.223,0,0,0.302,0,0.268,0.105,0.26,0,0.329,0.517,0,0,0,0.553,0,0.005,0.331,0,0,0.223,0,0,0.302,0,0.268,0.105,0.26,0,0.329,0.517,0,0,0,0.553,0,0.005,0.331
9/4/40 0:00,0,0,0.162,0,0,0.575,0,0.3,0.26,0.964,0,0.157,0.376,0,0,0,0.154,0,0.222,0.114,0,0,0.162,0,0,0.575,0,0.3,0.26,0.964,0,0.157,0.376,0,0,0,0.154,0,0.222,0.114
9/4/40 1:00,0,0,0.109,0,0,0.551,0,0.303,0.167,0.968,0,0.166,0.348,0,0,0,0.173,0,0.158,0.066,0,0,0.109,0,0,0.551,0,0.303,0.167,0.968,0,0.166,0.348,0,0,0,0.173,0,0.158,0.066
9/4/40 2:00,0,0,0.065,0,0,0.385,0,0.291,0.09,0.235,0,0.15,0.323,0,0,0,0.163,0,0.106,0.051,0,0,0.065,0,0,0.385,0,0.291,0.09,0.235,0,0.15,0.323,0,0,0,0.163,0,0.106,0.051
9/4/40 3:00,0,0,0.033,0,0,0.156,0,0.239,0.093,0.873,0,0.107,0.203,0,0,0,0.117,0,0.135,0.036,0,0,0.033,0,0,0.156,0,0.239,0.093,0.873,0,0.107,0.203,0,0,0,0.117,0,0.135,0.036
9/4/40 4:00,0,0,0.029,0,0,0.055,0,0.216,0.186,0.831,0,0.125,0.164,0,0,0,0.077,0,0.109,0.043,0,0,0.029,0,0,0.055,0,0.216,0.186,0.831,0,0.125,0.164,0,0,0,0.077,0,0.109,0.043
9/4/40 5:00,0,0,0.05,0,0,0.073,0,0.259,0.18,0.881,0,0.132,0.081,0,0,0,0.033,0,0.053,0.04,0,0,0.05,0,0,0.073,0,0.259,0.18,0.881,0,0.132,0.081,0,0,0,0.033,0,0.053,0.04
9/4/40 6:00,0.039,0,0.062,0.004,0,0.111,0.001,0.246,0.129,0.83,0.029,0.144,0.058,0.004,0,0.042,0.024,0.03,0.035,0.019,0.039,0,0.062,0.004,0,0.111,0.001,0.246,0.129,0.83,0.029,0.144,0.058,0.004,0,0.042,0.024,0.03,0.035,0.019
